date,To,Ti_DORMITORIODAMAS
2019-10-20 12:00:00,10.3,9.302044403513484
2019-10-20 12:15:00,10.375,9.411370028546415
2019-10-20 12:30:00,10.45,9.5846559578798
2019-10-20 12:45:00,10.524999999999999,9.708059264705534
2019-10-20 13:00:00,10.6,9.799236459292498
2019-10-20 13:15:00,10.575,9.88830379538219
2019-10-20 13:30:00,10.55,9.981977194133178
2019-10-20 13:45:00,10.525,9.969670399576398
2019-10-20 14:00:00,10.5,9.952007229430059
2019-10-20 14:15:00,10.6,9.903544586301004
2019-10-20 14:30:00,10.7,9.924188669314049
2019-10-20 14:45:00,10.8,9.934942891489694
2019-10-20 15:00:00,10.9,9.962059210194628
2019-10-20 15:15:00,10.75,9.993156944219939
2019-10-20 15:30:00,10.600000000000001,10.030551094473132
2019-10-20 15:45:00,10.450000000000001,10.055336117379369
2019-10-20 16:00:00,10.3,10.061990940405666
2019-10-20 16:15:00,10.125,10.061231756289036
2019-10-20 16:30:00,9.95,10.048465985061888
2019-10-20 16:45:00,9.774999999999999,10.021162412016345
2019-10-20 17:00:00,9.6,9.991816568551558
2019-10-20 17:15:00,9.35,9.948382449165369
2019-10-20 17:30:00,9.1,9.889454427721446
2019-10-20 17:45:00,8.85,9.831752768026924
2019-10-20 18:00:00,8.6,9.782639662024096
2019-10-20 18:15:00,8.35,9.744109376642552
2019-10-20 18:30:00,8.1,9.711213551556714
2019-10-20 18:45:00,7.85,9.669531345515871
2019-10-20 19:00:00,7.6,9.565838366420131
2019-10-20 19:15:00,7.449999999999999,9.49287027373507
2019-10-20 19:30:00,7.3,9.432146563516337
2019-10-20 19:45:00,7.15,9.37112055908856
2019-10-20 20:00:00,7.0,9.305881543795142
2019-10-20 20:15:00,6.825,9.250074646026592
2019-10-20 20:30:00,6.65,9.226117897138861
2019-10-20 20:45:00,6.475,9.184976435290519
2019-10-20 21:00:00,6.3,9.127752471690194
2019-10-20 21:15:00,6.1,9.068466622518532
2019-10-20 21:30:00,5.9,9.012477267930928
2019-10-20 21:45:00,5.7,8.957261381305528
2019-10-20 22:00:00,5.5,8.901183521355499
2019-10-20 22:15:00,5.3,8.843244711560526
2019-10-20 22:30:00,5.1,8.78430902980584
2019-10-20 22:45:00,4.9,8.724924117629667
2019-10-20 23:00:00,4.7,8.665273442747317
2019-10-20 23:15:00,4.5,8.606326632048832
2019-10-20 23:30:00,4.3,8.547089765245108
2019-10-20 23:45:00,4.1,8.487802974513503
2019-10-21 00:00:00,3.7,9.072118794493322
2019-10-21 00:15:00,3.775,8.33467782578933
2019-10-21 00:30:00,3.65,8.215574631647987
2019-10-21 00:45:00,3.525,8.138190584912383
2019-10-21 01:00:00,3.4,8.1230276054892
2019-10-21 01:15:00,3.275,8.078489264433319
2019-10-21 01:30:00,3.15,8.000650726027732
2019-10-21 01:45:00,3.025,7.921520895449325
2019-10-21 02:00:00,2.9,7.852751238460111
2019-10-21 02:15:00,2.8249999999999997,7.796594775112413
2019-10-21 02:30:00,2.75,7.75400199326376
2019-10-21 02:45:00,2.6750000000000003,7.724260049979689
2019-10-21 03:00:00,2.6,7.7001454777893565
2019-10-21 03:15:00,2.5500000000000003,7.626683430842939
2019-10-21 03:30:00,2.5,7.521638014173375
2019-10-21 03:45:00,2.4499999999999997,7.422043340699645
2019-10-21 04:00:00,2.4,7.338945529110529
2019-10-21 04:15:00,2.4,7.283701003482913
2019-10-21 04:30:00,2.4,7.240051376265202
2019-10-21 04:45:00,2.4,7.197293625676154
2019-10-21 05:00:00,2.4,7.1549126514226975
2019-10-21 05:15:00,2.425,7.181702542836638
2019-10-21 05:30:00,2.45,7.170338320306879
2019-10-21 05:45:00,2.475,7.092393744943721
2019-10-21 06:00:00,2.5,7.120227119638711
2019-10-21 06:15:00,3.175,7.145245801606796
2019-10-21 06:30:00,3.85,7.196856876159057
2019-10-21 06:45:00,4.525,7.262285806472933
2019-10-21 07:00:00,5.2,7.366497648053631
2019-10-21 07:15:00,5.800000000000001,7.455761105369576
2019-10-21 07:30:00,6.4,7.572074497688291
2019-10-21 07:45:00,6.999999999999999,7.7215964181475245
2019-10-21 08:00:00,7.6,7.896397597119497
2019-10-21 08:15:00,8.125,8.094155651713255
2019-10-21 08:30:00,8.649999999999999,8.331340819039749
2019-10-21 08:45:00,9.174999999999999,8.612466273351853
2019-10-21 09:00:00,9.7,8.900888260634368
2019-10-21 09:15:00,10.149999999999999,9.196664564591826
2019-10-21 09:30:00,10.6,9.47400864757252
2019-10-21 09:45:00,11.05,9.685138634658447
2019-10-21 10:00:00,11.5,9.966106382469654
2019-10-21 10:15:00,11.95,10.293005936780496
2019-10-21 10:30:00,12.4,10.483984193407428
2019-10-21 10:45:00,12.850000000000001,10.755135202233237
2019-10-21 11:00:00,13.3,10.975616412679644
2019-10-21 11:15:00,13.150000000000002,11.15165626798682
2019-10-21 11:30:00,13.0,11.203778077295606
2019-10-21 11:45:00,12.849999999999998,11.367837671830937
2019-10-21 12:00:00,12.7,11.500896012940316
2019-10-21 12:15:00,12.549999999999999,11.570623984201754
2019-10-21 12:30:00,12.399999999999999,11.614917895281064
2019-10-21 12:45:00,12.25,11.657543145373387
2019-10-21 13:00:00,12.1,11.687242160935394
2019-10-21 13:15:00,11.899999999999999,11.746560389810561
2019-10-21 13:30:00,11.7,11.795214322743938
2019-10-21 13:45:00,11.500000000000002,11.825449440905546
2019-10-21 14:00:00,11.3,11.847097846109643
2019-10-21 14:15:00,11.075000000000001,11.853814443012919
2019-10-21 14:30:00,10.850000000000001,11.886372410566933
2019-10-21 14:45:00,10.625,11.907991032207836
2019-10-21 15:00:00,10.4,11.876346026351747
2019-10-21 15:15:00,10.225000000000001,11.888556160268921
2019-10-21 15:30:00,10.05,11.900713538046865
2019-10-21 15:45:00,9.875,11.875012154833119
2019-10-21 16:00:00,9.7,11.855361426898174
2019-10-21 16:15:00,9.45,11.837591657802662
2019-10-21 16:30:00,9.2,11.80652865881483
2019-10-21 16:45:00,8.95,11.767315834147903
2019-10-21 17:00:00,8.7,11.668899809881523
2019-10-21 17:15:00,8.475,11.638540532868713
2019-10-21 17:30:00,8.25,11.558362113370134
2019-10-21 17:45:00,8.024999999999999,11.472773608465497
2019-10-21 18:00:00,7.8,11.36659415945297
2019-10-21 18:15:00,7.625,11.248674281680138
2019-10-21 18:30:00,7.449999999999999,11.12388013751602
2019-10-21 18:45:00,7.2749999999999995,11.001730157873546
2019-10-21 19:00:00,7.1,10.885573613026745
2019-10-21 19:15:00,6.949999999999999,10.772601146028629
2019-10-21 19:30:00,6.8,10.664790335627831
2019-10-21 19:45:00,6.65,10.562958734776117
2019-10-21 20:00:00,6.5,10.467022168115886
2019-10-21 20:15:00,6.325,10.379023613032894
2019-10-21 20:30:00,6.15,10.277062670876651
2019-10-21 20:45:00,5.975,10.15393908127423
2019-10-21 21:00:00,5.8,10.069595018313986
2019-10-21 21:15:00,5.625,9.988724047441952
2019-10-21 21:30:00,5.449999999999999,9.908123297351297
2019-10-21 21:45:00,5.2749999999999995,9.840951846810137
2019-10-21 22:00:00,5.1,9.786985417139986
2019-10-21 22:15:00,4.824999999999999,9.714265928227462
2019-10-21 22:30:00,4.55,9.61086775219604
2019-10-21 22:45:00,4.275,9.467278472648065
2019-10-21 23:00:00,4.0,9.354932305219954
2019-10-21 23:15:00,3.925,9.273251299567828
2019-10-21 23:30:00,3.85,9.208534488749368
2019-10-21 23:45:00,3.7750000000000004,9.145865195092037
2019-10-22 00:00:00,3.8,9.700383665534675
2019-10-22 00:15:00,3.5250000000000004,8.98439446993172
2019-10-22 00:30:00,3.35,8.892804178398622
2019-10-22 00:45:00,3.175,8.695346906460918
2019-10-22 01:00:00,3.0,8.525288345972065
2019-10-22 01:15:00,2.85,8.42795696929906
2019-10-22 01:30:00,2.7,8.435803174374477
2019-10-22 01:45:00,2.55,8.435514745719594
2019-10-22 02:00:00,2.4,8.362605467434108
2019-10-22 02:15:00,2.25,8.266335897591173
2019-10-22 02:30:00,2.1,8.184024590769315
2019-10-22 02:45:00,1.9500000000000002,8.110596468069739
2019-10-22 03:00:00,1.8,8.0356104300435
2019-10-22 03:15:00,1.675,7.959441419288871
2019-10-22 03:30:00,1.55,7.884805243515702
2019-10-22 03:45:00,1.425,7.811682325701846
2019-10-22 04:00:00,1.3,7.73910073392526
2019-10-22 04:15:00,1.2000000000000002,7.667789605134738
2019-10-22 04:30:00,1.1,7.5987143599976665
2019-10-22 04:45:00,1.0,7.531099585410946
2019-10-22 05:00:00,0.9,7.463553988113138
2019-10-22 05:15:00,0.9750000000000001,7.400599968304489
2019-10-22 05:30:00,1.05,7.341159630373192
2019-10-22 05:45:00,1.125,7.2952104655380765
2019-10-22 06:00:00,1.2,7.278230455149844
2019-10-22 06:15:00,1.9249999999999998,7.270883614901673
2019-10-22 06:30:00,2.65,7.305149361613793
2019-10-22 06:45:00,3.3749999999999996,7.352411199799402
2019-10-22 07:00:00,4.1,7.437017307649683
2019-10-22 07:15:00,4.725,7.528212203997768
2019-10-22 07:30:00,5.35,7.627497460734711
2019-10-22 07:45:00,5.975,7.74098691806271
2019-10-22 08:00:00,6.6,7.886361394041259
2019-10-22 08:15:00,7.124999999999999,8.019356052647376
2019-10-22 08:30:00,7.6499999999999995,8.20920088945196
2019-10-22 08:45:00,8.174999999999999,8.436437003911038
2019-10-22 09:00:00,8.7,8.67102769268962
2019-10-22 09:15:00,9.149999999999999,8.932409911501376
2019-10-22 09:30:00,9.6,9.12771116202532
2019-10-22 09:45:00,10.05,9.457089433807583
2019-10-22 10:00:00,10.5,9.687475710824227
2019-10-22 10:15:00,10.95,9.922554711848509
2019-10-22 10:30:00,11.4,10.162036893944524
2019-10-22 10:45:00,11.850000000000001,10.383240560024039
2019-10-22 11:00:00,12.3,10.594381952185955
2019-10-22 11:15:00,12.650000000000002,10.780646811689817
2019-10-22 11:30:00,13.0,10.952602642626431
2019-10-22 11:45:00,13.349999999999998,11.121332570913589
2019-10-22 12:00:00,13.7,11.279724718492528
2019-10-22 12:15:00,13.899999999999999,11.401349316387904
2019-10-22 12:30:00,14.1,11.4071135305188
2019-10-22 12:45:00,14.3,11.363591316285621
2019-10-22 13:00:00,14.5,11.436419985806522
2019-10-22 13:15:00,14.6,11.567385934143635
2019-10-22 13:30:00,14.7,11.786159346959268
2019-10-22 13:45:00,14.8,12.042741965295725
2019-10-22 14:00:00,14.9,12.174508580925481
2019-10-22 14:15:00,14.875,12.243915123672046
2019-10-22 14:30:00,14.850000000000001,12.318032776131362
2019-10-22 14:45:00,14.825000000000001,12.396653657918364
2019-10-22 15:00:00,14.8,12.464627326203622
2019-10-22 15:15:00,14.55,12.466695722246254
2019-10-22 15:30:00,14.3,12.437526969242468
2019-10-22 15:45:00,14.05,12.411138343861897
2019-10-22 16:00:00,13.8,12.36932295001705
2019-10-22 16:15:00,13.400000000000002,12.360939085673754
2019-10-22 16:30:00,13.0,12.306577870430868
2019-10-22 16:45:00,12.599999999999998,12.206627426290702
2019-10-22 17:00:00,12.2,12.096389028074327
2019-10-22 17:15:00,11.724999999999998,12.080324454306526
2019-10-22 17:30:00,11.25,11.955088476965516
2019-10-22 17:45:00,10.775,11.830084329579257
2019-10-22 18:00:00,10.3,11.794130814547815
2019-10-22 18:15:00,10.025,11.701684848705401
2019-10-22 18:30:00,9.75,11.634339629946485
2019-10-22 18:45:00,9.475,11.576566304781863
2019-10-22 19:00:00,9.2,11.527161530777123
2019-10-22 19:15:00,8.95,11.446965165614023
2019-10-22 19:30:00,8.7,11.335396639911433
2019-10-22 19:45:00,8.45,11.218578392369578
2019-10-22 20:00:00,8.2,11.10613720680585
2019-10-22 20:15:00,7.924999999999999,10.919214042608244
2019-10-22 20:30:00,7.6499999999999995,10.75863408948364
2019-10-22 20:45:00,7.374999999999999,10.71065226860926
2019-10-22 21:00:00,7.1,10.783574185207774
2019-10-22 21:15:00,6.824999999999999,10.760200032669069
2019-10-22 21:30:00,6.55,10.648227422732694
2019-10-22 21:45:00,6.275,10.531406050373668
2019-10-22 22:00:00,6.0,10.435069385915892
2019-10-22 22:15:00,5.725,10.334953361448763
2019-10-22 22:30:00,5.45,10.234913204910725
2019-10-22 22:45:00,5.175000000000001,10.152023451672731
2019-10-22 23:00:00,4.9,10.090688190090647
2019-10-22 23:15:00,4.625,10.010222636067052
2019-10-22 23:30:00,4.35,9.909733054683736
2019-10-22 23:45:00,4.074999999999999,9.803231183186778
2019-10-23 00:00:00,4.5,10.920999201904095
2019-10-23 00:15:00,3.6499999999999995,9.615919612292775
2019-10-23 00:30:00,3.5,9.569164047815637
2019-10-23 00:45:00,3.3500000000000005,9.273515641709457
2019-10-23 01:00:00,3.2,8.978063547968476
2019-10-23 01:15:00,3.0000000000000004,8.948573460697672
2019-10-23 01:30:00,2.8,9.135258972331721
2019-10-23 01:45:00,2.5999999999999996,9.173622946089466
2019-10-23 02:00:00,2.4,9.059512047676758
2019-10-23 02:15:00,2.3499999999999996,8.94066863490329
2019-10-23 02:30:00,2.3,8.851956721674023
2019-10-23 02:45:00,2.25,8.764834031259124
2019-10-23 03:00:00,2.2,8.667926356961017
2019-10-23 03:15:00,2.075,8.573677187229988
2019-10-23 03:30:00,1.9500000000000002,8.490146209535759
2019-10-23 03:45:00,1.825,8.411277412483622
2019-10-23 04:00:00,1.7,8.33163894267428
2019-10-23 04:15:00,1.5999999999999999,8.251676201342931
2019-10-23 04:30:00,1.5,8.172985029405721
2019-10-23 04:45:00,1.4000000000000001,8.095495033959555
2019-10-23 05:00:00,1.3,8.018511940531454
2019-10-23 05:15:00,1.4000000000000001,7.944773188583532
2019-10-23 05:30:00,1.5,7.809572387179192
2019-10-23 05:45:00,1.5999999999999999,7.615689533918244
2019-10-23 06:00:00,1.7,7.578201669723464
2019-10-23 06:15:00,2.45,7.5813003181489
2019-10-23 06:30:00,3.2,7.6540594291893385
2019-10-23 06:45:00,3.95,7.757421500187953
2019-10-23 07:00:00,4.7,7.865534921157529
2019-10-23 07:15:00,5.375,7.959539082100652
2019-10-23 07:30:00,6.050000000000001,8.049565450801893
2019-10-23 07:45:00,6.7250000000000005,8.182842354285874
2019-10-23 08:00:00,7.4,8.352876564002427
2019-10-23 08:15:00,8.0,8.576095431146769
2019-10-23 08:30:00,8.600000000000001,8.798523643370535
2019-10-23 08:45:00,9.200000000000001,9.007084378160233
2019-10-23 09:00:00,9.8,9.253723426739882
2019-10-23 09:15:00,10.350000000000001,9.525777212583467
2019-10-23 09:30:00,10.9,9.800595754748198
2019-10-23 09:45:00,11.45,10.07437796993717
2019-10-23 10:00:00,12.0,10.276139581387948
2019-10-23 10:15:00,12.5,10.538858447687991
2019-10-23 10:30:00,13.0,10.851171954534665
2019-10-23 10:45:00,13.5,11.029594380321416
2019-10-23 11:00:00,14.0,11.327007613066861
2019-10-23 11:15:00,14.375,11.535689695723514
2019-10-23 11:30:00,14.75,11.737319175430347
2019-10-23 11:45:00,15.125,11.926088131707463
2019-10-23 12:00:00,15.5,12.104001513912221
2019-10-23 12:15:00,15.75,12.26563783527807
2019-10-23 12:30:00,16.0,12.415150210589067
2019-10-23 12:45:00,16.25,12.556555284090722
2019-10-23 13:00:00,16.5,12.690123275088775
2019-10-23 13:15:00,16.6,12.815396872333586
2019-10-23 13:30:00,16.7,12.932941965640266
2019-10-23 13:45:00,16.799999999999997,13.042960783736008
2019-10-23 14:00:00,16.9,13.145501703280845
2019-10-23 14:15:00,16.849999999999998,13.23753881336211
2019-10-23 14:30:00,16.799999999999997,13.319022347085427
2019-10-23 14:45:00,16.75,13.38849489509048
2019-10-23 15:00:00,16.7,13.444819073377799
2019-10-23 15:15:00,16.424999999999997,13.488585773663663
2019-10-23 15:30:00,16.15,13.511413753140376
2019-10-23 15:45:00,15.875,13.54197308384045
2019-10-23 16:00:00,15.6,13.549339572330302
2019-10-23 16:15:00,15.174999999999999,13.576716346106107
2019-10-23 16:30:00,14.75,13.564067445985625
2019-10-23 16:45:00,14.325000000000001,13.517727605912775
2019-10-23 17:00:00,13.9,13.477556789757642
2019-10-23 17:15:00,13.325000000000001,13.421987119311364
2019-10-23 17:30:00,12.75,13.335928242305872
2019-10-23 17:45:00,12.174999999999999,13.254807814483971
2019-10-23 18:00:00,11.6,13.199788184558557
2019-10-23 18:15:00,11.225,13.106400093206247
2019-10-23 18:30:00,10.85,13.038031861976098
2019-10-23 18:45:00,10.475,12.968521465995691
2019-10-23 19:00:00,10.1,12.896759354843073
2019-10-23 19:15:00,9.875,12.825914933855904
2019-10-23 19:30:00,9.649999999999999,12.749949368670324
2019-10-23 19:45:00,9.424999999999999,12.659813146762454
2019-10-23 20:00:00,9.2,12.560005981327679
2019-10-23 20:15:00,8.899999999999999,12.45947692930846
2019-10-23 20:30:00,8.6,12.357355227827286
2019-10-23 20:45:00,8.3,12.251691257023086
2019-10-23 21:00:00,8.0,12.148086748536082
2019-10-23 21:15:00,7.7,12.046276417794914
2019-10-23 21:30:00,7.4,11.944947420257888
2019-10-23 21:45:00,7.1,11.84243868795192
2019-10-23 22:00:00,6.8,11.738831331116435
2019-10-23 22:15:00,6.5249999999999995,11.63667868563629
2019-10-23 22:30:00,6.25,11.535687579067538
2019-10-23 22:45:00,5.9750000000000005,11.434708719248933
2019-10-23 23:00:00,5.7,11.333375612447277
2019-10-23 23:15:00,5.4,11.23063707104361
2019-10-23 23:30:00,5.1,11.127171635184082
2019-10-23 23:45:00,4.8,11.023678979514715
2019-10-24 00:00:00,4.4,10.917441755939155
2019-10-24 00:15:00,4.3,10.821496213229262
2019-10-24 00:30:00,4.1,10.724275263863378
2019-10-24 00:45:00,3.9000000000000004,10.627666322888704
2019-10-24 01:00:00,3.7,10.53121610801179
2019-10-24 01:15:00,3.45,10.434444296558343
2019-10-24 01:30:00,3.2,10.336140981100158
2019-10-24 01:45:00,2.95,10.23744809677923
2019-10-24 02:00:00,2.7,10.139120301739334
2019-10-24 02:15:00,2.6500000000000004,10.047223500390398
2019-10-24 02:30:00,2.6,9.95938527549764
2019-10-24 02:45:00,2.55,9.870323732451086
2019-10-24 03:00:00,2.5,9.780023188015383
2019-10-24 03:15:00,2.35,9.689645782960469
2019-10-24 03:30:00,2.2,9.600252585635443
2019-10-24 03:45:00,2.05,9.507159278896587
2019-10-24 04:00:00,1.9,9.411387582530024
2019-10-24 04:15:00,1.775,9.316171295058016
2019-10-24 04:30:00,1.65,9.22213238576624
2019-10-24 04:45:00,1.525,9.128622282468985
2019-10-24 05:00:00,1.4,9.035202796125025
2019-10-24 05:15:00,1.4999999999999998,8.947113051663461
2019-10-24 05:30:00,1.6,8.863472914490133
2019-10-24 05:45:00,1.7000000000000002,8.795397898094802
2019-10-24 06:00:00,1.8,8.769025495629569
2019-10-24 06:15:00,2.5250000000000004,8.744254947930024
2019-10-24 06:30:00,3.25,8.773450978258388
2019-10-24 06:45:00,3.9750000000000005,8.827974219988043
2019-10-24 07:00:00,4.7,8.902585802315219
2019-10-24 07:15:00,5.3500000000000005,8.994946468383377
2019-10-24 07:30:00,6.0,9.08171010478277
2019-10-24 07:45:00,6.6499999999999995,9.20943028031756
2019-10-24 08:00:00,7.3,9.3759082903399
2019-10-24 08:15:00,7.875,9.553336057732793
2019-10-24 08:30:00,8.45,9.75062284640023
2019-10-24 08:45:00,9.024999999999999,9.992536644235557
2019-10-24 09:00:00,9.6,10.259357491739985
2019-10-24 09:15:00,10.075,10.537187386570166
2019-10-24 09:30:00,10.55,10.740177234532442
2019-10-24 09:45:00,11.025,11.091611202926948
2019-10-24 10:00:00,11.5,11.342377344125026
2019-10-24 10:15:00,11.975,11.582130442064848
2019-10-24 10:30:00,12.45,11.815076158715122
2019-10-24 10:45:00,12.925,12.029535758719216
2019-10-24 11:00:00,13.4,12.228599429524571
2019-10-24 11:15:00,13.75,12.406601672967017
2019-10-24 11:30:00,14.100000000000001,12.565089668460361
2019-10-24 11:45:00,14.450000000000001,12.713970403945527
2019-10-24 12:00:00,14.8,12.84937076799605
2019-10-24 12:15:00,15.025000000000002,12.974553476951357
2019-10-24 12:30:00,15.25,13.089715883055806
2019-10-24 12:45:00,15.474999999999998,13.195666244274923
2019-10-24 13:00:00,15.7,13.294520037721302
2019-10-24 13:15:00,15.774999999999999,13.385080116790782
2019-10-24 13:30:00,15.85,13.467416460734128
2019-10-24 13:45:00,15.925,13.541630468265303
2019-10-24 14:00:00,16.0,13.608084977517093
2019-10-24 14:15:00,15.95,13.668597687107695
2019-10-24 14:30:00,15.9,13.721293328378477
2019-10-24 14:45:00,15.850000000000001,13.764792642857694
2019-10-24 15:00:00,15.8,13.799089737395015
2019-10-24 15:15:00,15.525000000000002,13.79729276443959
2019-10-24 15:30:00,15.25,13.78171793605691
2019-10-24 15:45:00,14.974999999999998,13.766111980473905
2019-10-24 16:00:00,14.7,13.739419402733322
2019-10-24 16:15:00,14.274999999999999,13.74671531428115
2019-10-24 16:30:00,13.85,13.728615287127889
2019-10-24 16:45:00,13.425,13.672995447135913
2019-10-24 17:00:00,13.0,13.663146063891123
2019-10-24 17:15:00,12.45,13.567745681521753
2019-10-24 17:30:00,11.9,13.441551735267687
2019-10-24 17:45:00,11.350000000000001,13.326338974312952
2019-10-24 18:00:00,10.8,13.249335700482572
2019-10-24 18:15:00,10.55,13.123930693810273
2019-10-24 18:30:00,10.3,13.045557741066805
2019-10-24 18:45:00,10.05,12.97481150259483
2019-10-24 19:00:00,9.8,12.89886039699668
2019-10-24 19:15:00,9.55,12.871785139632044
2019-10-24 19:30:00,9.3,12.798959817905077
2019-10-24 19:45:00,9.05,12.661647608931673
2019-10-24 20:00:00,8.8,12.4724224948304
2019-10-24 20:15:00,8.525,12.364249116393353
2019-10-24 20:30:00,8.25,12.319271557906964
2019-10-24 20:45:00,7.9750000000000005,12.271394387143184
2019-10-24 21:00:00,7.7,12.169856835461248
2019-10-24 21:15:00,7.425000000000001,12.055245935239903
2019-10-24 21:30:00,7.15,11.952034345882883
2019-10-24 21:45:00,6.874999999999999,11.851727679909903
2019-10-24 22:00:00,6.6,11.74017925910727
2019-10-24 22:15:00,6.324999999999999,11.639994829778562
2019-10-24 22:30:00,6.05,11.537256049519437
2019-10-24 22:45:00,5.775,11.430326006880835
2019-10-24 23:00:00,5.5,11.32273980552623
2019-10-24 23:15:00,5.225,11.22361718183324
2019-10-24 23:30:00,4.95,11.068331118374719
2019-10-24 23:45:00,4.675000000000001,10.988556776151297
2019-10-25 00:00:00,4.5,9.95787492619902
2019-10-25 00:15:00,4.25,10.803202165101906
2019-10-25 00:30:00,4.1,10.686430614337148
2019-10-25 00:45:00,3.9499999999999997,10.589481563378188
2019-10-25 01:00:00,3.8,10.501886130715855
2019-10-25 01:15:00,3.6249999999999996,10.408914131074493
2019-10-25 01:30:00,3.45,10.310650168558844
2019-10-25 01:45:00,3.2750000000000004,10.21164995594304
2019-10-25 02:00:00,3.1,10.113385417527512
2019-10-25 02:15:00,3.0,10.016690099010647
2019-10-25 02:30:00,2.9000000000000004,9.921204173717769
2019-10-25 02:45:00,2.8000000000000003,9.826422041338628
2019-10-25 03:00:00,2.7,9.732069831467848
2019-10-25 03:15:00,2.6250000000000004,9.626460423965662
2019-10-25 03:30:00,2.55,9.549585355997866
2019-10-25 03:45:00,2.4749999999999996,9.468598824589199
2019-10-25 04:00:00,2.4,9.158464286110817
2019-10-25 04:15:00,2.375,8.99896432447071
2019-10-25 04:30:00,2.3499999999999996,8.961129413647969
2019-10-25 04:45:00,2.3249999999999997,8.93694437509989
2019-10-25 05:00:00,2.3,8.888815702924349
2019-10-25 05:15:00,2.3249999999999997,8.884525860427596
2019-10-25 05:30:00,2.3499999999999996,8.84663548061043
2019-10-25 05:45:00,2.375,8.771080350348566
2019-10-25 06:00:00,2.4,8.692775161347612
2019-10-25 06:15:00,2.9499999999999997,8.681368365762815
2019-10-25 06:30:00,3.5,8.680471154702772
2019-10-25 06:45:00,4.05,8.720540425051441
2019-10-25 07:00:00,4.6,8.777855475885591
2019-10-25 07:15:00,5.074999999999999,8.837704269711653
2019-10-25 07:30:00,5.55,8.930982393555126
2019-10-25 07:45:00,6.025,9.01593546490561
2019-10-25 08:00:00,6.5,9.13083194334047
2019-10-25 08:15:00,6.9,9.26658586903636
2019-10-25 08:30:00,7.3,9.40547899585341
2019-10-25 08:45:00,7.699999999999999,9.571557298575353
2019-10-25 09:00:00,8.1,9.766664915132367
2019-10-25 09:15:00,8.475,9.923424670952777
2019-10-25 09:30:00,8.85,10.204717525709743
2019-10-25 09:45:00,9.225,10.428120157625868
2019-10-25 10:00:00,9.6,10.645394030551127
2019-10-25 10:15:00,9.799999999999999,10.857253892788005
2019-10-25 10:30:00,10.0,10.940163717129533
2019-10-25 10:45:00,10.200000000000001,11.005996868030568
2019-10-25 11:00:00,10.4,11.031871665633608
2019-10-25 11:15:00,10.775,11.032653685473017
2019-10-25 11:30:00,11.15,11.004818202923179
2019-10-25 11:45:00,11.525,11.032317587410681
2019-10-25 12:00:00,11.9,11.075264867270993
2019-10-25 12:15:00,12.125,11.133367175990935
2019-10-25 12:30:00,12.350000000000001,11.218891968441085
2019-10-25 12:45:00,12.575000000000001,11.31690252898135
2019-10-25 13:00:00,12.8,11.409969475595709
2019-10-25 13:15:00,12.900000000000002,11.54332837718147
2019-10-25 13:30:00,13.0,11.640385302196421
2019-10-25 13:45:00,13.099999999999998,11.717776075156761
2019-10-25 14:00:00,13.2,11.792092111852211
2019-10-25 14:15:00,13.2,11.864848787245398
2019-10-25 14:30:00,13.2,11.932700845906655
2019-10-25 14:45:00,13.2,11.993034473107222
2019-10-25 15:00:00,13.2,12.044877657780756
2019-10-25 15:15:00,13.024999999999999,12.084653104694604
2019-10-25 15:30:00,12.85,12.113259974729953
2019-10-25 15:45:00,12.675,12.122146707210417
2019-10-25 16:00:00,12.5,12.132842889108538
2019-10-25 16:15:00,12.2,12.14739899934782
2019-10-25 16:30:00,11.9,12.132754752223885
2019-10-25 16:45:00,11.600000000000001,12.078098182753187
2019-10-25 17:00:00,11.3,12.057225458979177
2019-10-25 17:15:00,10.950000000000001,11.9901562325324
2019-10-25 17:30:00,10.600000000000001,11.905612873654487
2019-10-25 17:45:00,10.25,11.854332543829333
2019-10-25 18:00:00,9.9,11.761696273260707
2019-10-25 18:15:00,9.675,11.693210942606783
2019-10-25 18:30:00,9.45,11.630033387474503
2019-10-25 18:45:00,9.225,11.56432512382733
2019-10-25 19:00:00,9.0,11.49974222069992
2019-10-25 19:15:00,8.775,11.430164989244165
2019-10-25 19:30:00,8.55,11.355734870825035
2019-10-25 19:45:00,8.325,11.27969577838816
2019-10-25 20:00:00,8.1,11.204376614729243
2019-10-25 20:15:00,7.874999999999999,11.130746387582661
2019-10-25 20:30:00,7.65,11.057208043407984
2019-10-25 20:45:00,7.425000000000001,10.982767641958066
2019-10-25 21:00:00,7.2,10.906818328067846
2019-10-25 21:15:00,6.9750000000000005,10.828810116999925
2019-10-25 21:30:00,6.75,10.749415314364391
2019-10-25 21:45:00,6.5249999999999995,10.669892641396773
2019-10-25 22:00:00,6.3,10.590738147670361
2019-10-25 22:15:00,6.074999999999999,10.511697841284011
2019-10-25 22:30:00,5.85,10.432575334581093
2019-10-25 22:45:00,5.625000000000001,10.353352896563003
2019-10-25 23:00:00,5.4,10.27406600134213
2019-10-25 23:15:00,5.175000000000001,10.194862862310693
2019-10-25 23:30:00,4.95,10.115852981773616
2019-10-25 23:45:00,4.725,10.03727305923682
2019-10-26 00:00:00,3.1,9.245286346580984
2019-10-26 00:15:00,4.35,9.878798909248536
2019-10-26 00:30:00,4.2,9.800136670601452
2019-10-26 00:45:00,4.05,9.721556870595029
2019-10-26 01:00:00,3.9,9.64243155927532
2019-10-26 01:15:00,3.75,9.561832881791384
